DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Estonia,2024,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,1995,7.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,1996,6.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,1997,6.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,1998,6.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,1999,6.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2000,6.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2001,6.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2002,5.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2003,6.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2004,5.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2005,5.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2006,3.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2007,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2008,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2009,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2010,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2011,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2012,3.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2013,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2014,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2015,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2016,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2017,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2018,4.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2019,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2020,4.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2021,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2022,4.3,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2023,3.8,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Greece,2024,3.8,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,1995,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,1996,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,1997,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,1998,4.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,1999,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2000,4.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2001,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2002,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2003,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2004,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2005,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2006,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2007,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2008,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2009,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2010,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2011,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2012,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2013,2.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2014,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2015,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2016,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2017,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2018,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2019,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2020,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2021,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2022,2.5,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2023,2.7,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Spain,2024,2.8,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1980,9.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1981,8.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1982,8.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1983,8.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1984,8.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1985,7.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1986,7.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1987,6.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1988,6.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1989,6.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1990,6.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1991,5.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1992,4.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1993,5.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1994,4.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1995,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1996,4.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1997,3.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1998,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,1999,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2000,3.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2001,3.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2002,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2003,2.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2004,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2005,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2006,2.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2007,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2008,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2009,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2010,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2011,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2012,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2013,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2014,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2015,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2016,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2017,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2018,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2019,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2020,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2021,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2022,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2023,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Finland,2024,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1978,4.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1979,4.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1980,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1981,3.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1982,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1983,3.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1984,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1985,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1986,3.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1987,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1988,3.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1989,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1990,3.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1991,2.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1992,2.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1993,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1994,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1995,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1996,2.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1997,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1998,2.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,1999,2.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2000,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2001,2.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2002,2.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2003,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2004,1.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2005,1.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2006,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2007,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2008,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2009,1.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2010,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2011,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2012,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2013,1.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2014,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2015,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2016,1.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2017,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2018,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2019,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2020,1.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2021,1.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2022,2.0,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2023,1.9,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",France,2024,1.6,p,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,1995,6.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,1996,6.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,1997,6.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,1998,6.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,1999,6.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2000,6.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2001,6.0,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2002,5.8,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2003,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2004,5.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2005,4.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2006,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2007,4.4,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2008,4.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2009,4.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2010,4.3,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2011,4.2,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2012,3.9,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2013,4.1,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2014,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2015,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2016,3.7,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2017,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2018,3.6,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2019,3.5,,
ESTAT:NAMA_10_A10(1.0),23/04/25 23:00:00,Annual,Percentage of total,"Agriculture, forestry and fishing","Value added, gross",Croatia,2020,3.8,,
