DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,1999,1.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2000,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2001,1.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2002,1.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2003,1.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2004,2.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2005,3.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2006,5.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2007,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2008,8.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2009,6.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2010,11.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2011,4.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2012,7.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2013,4.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2014,4.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2015,2.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2016,1.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2017,1.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2018,2.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2019,2.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2020,2.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2021,2.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2022,5.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Croatia,2023,6.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,1998,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,1999,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2004,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2010,2.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2011,1.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2012,2.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2013,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2014,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2015,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2016,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2017,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2018,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2019,2.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2020,2.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2021,2.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2022,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Hungary,2023,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,1995,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,1996,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,1997,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,1998,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,1999,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2000,2.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2001,4.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2002,5.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2003,6.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2004,7.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2005,6.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2006,6.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2007,11.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2008,11.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2009,14.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2010,12.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2011,13.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2012,12.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2013,12.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2014,13.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2015,14.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2016,15.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2017,16.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2018,17.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2019,20.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2020,21.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2021,22.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2022,24.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Ireland,2023,25.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,1998,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,1999,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2000,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2001,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2002,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2003,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2004,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2005,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2006,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2007,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2008,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2009,0.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2010,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2011,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2012,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2013,0.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2014,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2015,0.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2016,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2017,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2018,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2019,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2020,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2021,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2022,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Iceland,2023,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2001,423.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2002,465.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2003,506.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2004,543.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2005,573.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2006,620.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2007,656.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2008,681.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2009,658.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2010,689.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2011,682.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2012,683.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2013,691.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2014,662.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2015,659.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2016,655.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2017,648.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2018,634.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2019,656.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2020,688.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2021,709.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2022,719.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Italy,2023,742.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2004,1.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2005,2.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2006,2.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2007,4.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2008,6.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2009,3.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2010,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2011,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2012,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2013,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2014,2.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2015,2.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2016,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2017,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2018,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2019,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2020,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2021,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2022,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Lithuania,2023,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,1998,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,1999,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2000,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2001,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2002,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2003,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2004,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2005,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2006,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2007,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2008,0.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2009,0.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2010,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2011,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2012,0.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,R&D Environmental protection,Final consumption expenditure,Luxembourg,2013,0.3,,
