DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2009,7.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2010,9.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2011,9.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2012,14.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2013,25.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2014,27.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2015,28.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2016,25.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2017,24.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2018,25.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2019,41.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2020,39.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2021,44.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Latvia,2022,50.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2018,3.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2019,5.3,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2020,4.6,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2021,4.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2022,4.2,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Montenegro,2023,3.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,North Macedonia,2008,0.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,North Macedonia,2011,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,North Macedonia,2022,0.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2000,9.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2001,9.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2002,4.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2003,6.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2004,6.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2005,9.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2006,13.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2007,4.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2008,5.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2009,6.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2010,8.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2011,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2012,14.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2013,12.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2014,11.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2015,10.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2016,12.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2017,11.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2018,10.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2019,9.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2020,10.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2021,13.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2022,12.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Malta,2023,17.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2000,44.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2001,43.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2002,45.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2003,45.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2004,46.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2005,46.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2006,46.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2007,48.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2008,48.4,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2009,49.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2010,49.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2011,49.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2012,49.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2013,49.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2014,50.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2015,51.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2016,53.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2017,54.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2018,55.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2019,56.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2020,57.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2021,57.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2022,57.6,p,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Netherlands,2023,58.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2000,30.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2001,44.4,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2002,45.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2003,45.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2004,36.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2005,39.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2006,40.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2007,42.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2008,43.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2009,43.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2010,42.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2011,39.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2012,39.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2013,39.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2014,42.2,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2015,42.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2016,38.2,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2017,38.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2018,40.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2019,40.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2020,45.0,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2021,38.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2022,41.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Norway,2023,41.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2000,2.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2001,4.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2002,3.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2003,2.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2004,4.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2005,5.6,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2006,6.9,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2007,7.7,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2008,10.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2009,13.2,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2010,16.3,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2011,11.4,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2012,12.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2013,15.1,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2014,26.5,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2015,32.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2016,34.8,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2017,33.8,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2018,34.3,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2019,34.1,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2020,38.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2021,40.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2022,40.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Poland,2023,27.6,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2000,10.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2001,11.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2002,7.6,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2003,10.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2004,13.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2005,15.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2006,15.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2007,17.1,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2008,17.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2009,19.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2010,18.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2011,20.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2012,26.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2013,25.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2014,30.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2015,29.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2016,30.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2017,29.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2018,29.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2019,28.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2020,26.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2021,30.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2022,30.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Portugal,2023,30.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2000,0.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2001,1.6,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2002,2.0,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2003,0.2,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2004,1.1,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2005,1.8,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2006,0.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2007,0.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2008,0.9,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2009,1.1,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2010,12.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2011,11.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2012,14.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2013,13.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2014,13.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2015,13.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2016,13.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2017,14.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2018,11.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2019,11.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2020,11.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2021,11.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Romania,2022,12.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2006,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2007,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2008,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2009,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2010,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2011,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2012,0.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2013,1.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2014,0.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2015,0.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2016,0.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2017,0.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2018,0.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2020,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2021,16.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2022,17.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Serbia,2023,15.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2000,38.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2001,39.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2002,39.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2003,41.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2004,43.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2005,44.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2006,47.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2007,46.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2008,45.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2009,49.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2010,47.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2011,47.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2012,46.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2013,48.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2014,49.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2015,47.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2016,48.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2017,46.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2018,45.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2019,46.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2020,38.3,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2021,39.5,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2022,39.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Sweden,2023,39.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2000,6.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2001,2.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2002,9.0,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2003,12.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2004,20.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2005,18.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2006,15.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2007,21.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2008,18.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2009,19.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2010,22.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2011,35.7,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2012,42.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2013,34.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2014,36.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2015,54.1,be,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2016,55.5,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2017,57.8,e,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2018,58.9,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2019,59.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2020,59.3,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2021,60.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2022,62.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovenia,2023,59.8,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2000,5.2,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2001,5.4,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2002,4.8,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2003,5.6,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2004,6.1,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2005,2.0,b,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2006,4.0,,
ESTAT:CEI_WM011(1.0),13/02/25 11:00:00,Annual,Recycling,Percentage,Slovakia,2007,6.6,,
