DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Croatia,2021,170.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Croatia,2022,159.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Croatia,2023,174.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,1995,61.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,1996,35.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,1997,37.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,1998,23.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,1999,24.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2000,41.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2001,46.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2002,12.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2003,41.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2004,44.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2005,49.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2006,73.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2007,89.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2008,90.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2009,102.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2010,92.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2011,86.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2012,111.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2013,110.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2014,95.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2015,96.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2016,97.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2017,194.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2018,197.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2019,234.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2020,250.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2021,258.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2022,300.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Hungary,2023,263.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,1995,0.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,1996,1.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,1997,3.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,1998,3.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,1999,5.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2000,4.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2001,2.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2002,2.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2003,0.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2004,2.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2005,2.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2006,2.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2007,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2008,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2009,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2010,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2011,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2012,0.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2013,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2014,0.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2015,0.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2016,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2017,1.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2018,1.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2019,1.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2020,1.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2021,1.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2022,1.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Ireland,2023,1.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,1998,27.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,1999,33.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2000,39.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2001,31.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2002,29.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2003,29.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2004,34.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2005,40.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2006,42.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2007,40.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2008,28.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2009,21.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2010,24.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2011,24.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2012,27.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2013,22.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2014,36.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2015,33.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2016,39.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2017,50.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2018,57.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2019,56.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2020,68.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2021,70.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2022,86.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Iceland,2023,94.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2001,306.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2002,309.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2003,370.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2004,388.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2005,397.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2006,423.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2007,542.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2008,1069.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2009,886.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2010,804.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2011,731.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2012,679.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2013,790.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2014,452.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2015,586.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2016,1164.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2017,1407.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2018,789.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2019,801.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2020,2323.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2021,2528.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2022,2345.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Italy,2023,2572.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2004,23.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2005,31.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2006,38.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2007,49.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2008,59.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2009,66.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2010,74.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2011,79.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2012,80.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2013,79.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2014,73.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2015,86.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2016,95.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2017,97.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2018,110.9,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2019,125.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2020,121.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2021,139.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2022,148.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Lithuania,2023,157.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,1995,9.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,1996,11.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,1997,8.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,1998,8.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,1999,9.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2000,10.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2001,10.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2002,11.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2003,11.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2004,11.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2005,13.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2006,13.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2007,13.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2008,14.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2009,16.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2010,17.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2011,17.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2012,17.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2013,4.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2014,4.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2015,4.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2016,4.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2017,3.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2018,6.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2019,6.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2020,13.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2021,18.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2022,19.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Luxembourg,2023,18.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2001,8.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2002,8.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2003,8.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2004,12.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2005,16.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2006,25.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2007,34.5,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2008,41.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2009,33.1,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2010,18.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2011,20.6,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2012,19.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2013,18.7,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2014,21.2,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2015,23.0,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2016,20.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2017,16.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2018,17.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2019,26.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2020,28.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2021,20.8,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2022,21.3,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Latvia,2023,24.4,,
ESTAT:GOV_10A_EXP(1.0),23/04/25 23:00:00,Annual,Million euro,General government,Waste management,Final consumption expenditure,Malta,2001,19.1,,
